favorite_count,retweet_count,texts,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never,positive_count,negative_count,label
4571,1679,brings #MichaelMoore add credibility fight #FoxNews #ROGERAILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7653,5195,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3844,1112,pathetic attempt bribe cant bought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9470,3120,debate tonight total disaster low rating advertiser advertising rate dropping like rock hate see,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
4464,1311,many debate year also cruz still allowed run he eligible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,1359,mr trump cruz hate canada much embrace root great country true,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9846,3404,wow two candidate called last night said want go event tonight drake university,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3745,1230,new wsj poll show pulling ahead #Iowa great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4052,1171,hold mirror network camera show big crowd great idea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3307,906,sound like advertiser want trump know,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3257,1208,respected cruz ppl lie tired side z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3265,905,debate cruz one one would tell busy running president usa canada,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2814,992,checked wallet lately mr ailes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,823,take #YUGE hit advertising revenue screwing rofl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,1256,pm channel cnn watching trump tonight want person white house take b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,937,fighting corruption big donor took cruz donor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11471,5554,bimbo thats asking presidential question,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4314,1309,retrumplican trump support group member say watch debate tonight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15166,4910,statement put yesterday disgrace good broadcasting journalism would ever say something nasty dumb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
20034,7204,refuse call megyn kelly bimbo would politically correct instead call lightweight reporter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9377,3782,end common core disaster #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3092,829,next president isnt ur stage next president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2606,750,cruz done,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3032,866,idiot bob plaats cnn deluded cruzs favorability rating one like vote trump instead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
6812,2980,hit new height national poll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,1674,donald trump retains national lead new abc newswapo poll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1231,rt video announces powerful endorsement coming today,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2762,664,interviewed 30 enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2968,790,make wanna watch debate know going treat trump unfair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2748,690,morning around 00 likewise around 00 figure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7831,3298,want win people great country people owe voter #Trump2016 video,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
5974,2667,ipsosreuters poll thank #Trump2016 #MakeAmericaGreatAgain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7635,2819,time ted cruz either settle problem fact born canada citizen canada get race,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5327,2107,failing national review magazine informed republican national committee cannot participate debate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4122,1735,poll trump support florida rubio bush combined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2324,796,#MaryBrigidMcManamon clarified #CommonLaw used interpret meaning #NaturalBorn #TedCruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2335,871,#MaryBrigidMcManamon washington post constitutionally speaking #Cruz simply isnt eligible president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4647,1932,highly respected constitutional law professor mary brigid mcmanamon stated ted cruz eligible president big problem,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1923,636,#laurencetribe call cruz constitutional hypocrite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2109,750,#TedCruz eligibility president settled law say cruz constitutional law professor #LaurenceTribe,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2204,771,help #MakeAmericaGreatAgain #VoteTrump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2464,675,sleep #TrumpTrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2975,908,isnt time president let goofy glen keep canada cruz cant win american people trump,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
4231,1589,ted cruz complains view eminent domain without wouldnt road highway airport school even pipeline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
8471,2878,low energy candidate wasted 80 million failed presidential campaign million spent go home relax,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
6520,2254,sad sack done another ad special interest money saying wont beat hillary cant beat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5887,2003,sad many others refused show massive crowd arena yesterday oklahoma dishonest reporting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
3276,1336,remember glenn gave gift illegal alien crossing border,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2458,1055,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,1607,#MakeAmericaGreatAgain #Trump2016 unifying nation video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,1043,youre candidate trust candidate controlled donor #VoteTrump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4623,1851,wacko sad answer endorsement cruz desperately wanted glenn failing cry lost soul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0
2811,1070,trump destroyed hillary sander moved didnt destroy trump true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4142,1686,#MakeAmericaGreatAgain #Trump2016 life changing experience video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3588,1138,breaking news sarah palin endorsed donald trump gop primary appeal tea party loyalist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
3503,987,president donald trump getting used wow nice,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
5191,1912,thank georgia appreciate support #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3480,1024,read complete statement amazing guy really appreciate word support see soon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
5850,2145,way iowa received new national poll number thank #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4734,1586,really disgusting failing new york time allows dishonest writer totally fabricate story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
4280,1456,dope frank bruni said called many people including karl rove loserstrue never called friend loser he winner,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1
2561,1084,conflicting stance birthright citizenship 14th amendment give #TeamTrump credit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4754,1566,wow new poll trump cruz nervous wreck,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
9608,3371,sen lindsey graham embarrassed failed run president embarrasses endorsement bush,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
8984,2867,jeb bush poorly last night debate whose chance winning zero got graham endorsement graham quit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
5717,2158,sadly way ted cruz continue running republican primary unless erase doubt eligibility dems sue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4094,1788,election america future vote trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,1887,thank support last night iowa #VoteTrump #Trump2016 #IACaucus #FITN #IAPolitics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
9991,4102,iran toy u day pay ridiculously billion dollar dont release money want hostage back,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
7633,3095,thank #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3648,1048,professional news throw failing newspaper debate paper wont survive highly unethical,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3370,973,great job fox morning sending book immediately thank much,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
6136,1705,congratulation friend winning #GoldenGlobe wonderful guy created something special well deserved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3276,1060,w allow hater racist like waste good airtime much better,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
15064,12592,man shot inside paris police station announced terror threat highest level germany total messbig crime get smart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
4691,1471,beautiful burlington vermont tonight rally great fun make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
4607,1564,wise move ted cruz renounced canadian citizenship month ago senator john mccain certainly friend ted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5845,2026,one worst performing stock sp last year plunging disloyal company another win trump boycott,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
3278,1035,failing newspaper nh sent trump organization letter asking take ad stupid desperate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
7517,1732,happy birthday son proud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
13312,7796,germany going massive attack people migrant allowed enter country new year eve disaster think,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0
5327,1932,trump win vote must grow trump nation part vote time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5780,1875,would feel sorry badly campaign fact took million hit ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
5729,2285,#MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,1065,nevada poll donald trump ted cruz marco rubio via great news,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4581,1432,heard year old man say would rather work donald trump bernie sander time leave party,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2036,676,point gov sarah palin donald trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3610,1321,donald trump running costeffective presidential campaign modern history thank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
3701,1250,message donald trump going hate latino going hate muslim fully agree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3117,821,reaction dropping race thought,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,399,influential u gymnast time fantastic shawn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4248,1359,people ask tweet retweet million low poll big hit ad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2426,660,get pissed every time see ad fox waste money go trump many,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,523,jeb lightweight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,782,veteran love trump love vet even,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3247,1359,patriot trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2488,766,joe mcquaid desperately trying sell loser comment havent helped much,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3166,1052,dying newspaper nh turmoil comment like bully got knocked,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
3891,1319,good morning mr trump youre awesome #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2288,647,wow fantastic knew american smart great know smart,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
3714,1246,donaldtrump u donald one could keep u pace show hard u work u president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2527,719,keep momentum going mr trump best new year make america great thanks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
4520,1653,think jeb cancelling iowa rally last night went didnt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4686,1317,iowa fantastic last night amazing crowd people im florida getting ready go south carolina big crowd exciting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0
2555,699,great last night thanks nice word make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
10349,4172,spent almost nothing run president inst place jeb bush spent 59 million done run country way,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9464,3614,campaign president budget spent little inst place spend big iowan h sc,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4982,2344,minority line behind donald trump #Trump2016 #MakeAmericaGreatAgain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761,3979,strange see wacko bernie sander ally coming im lowering tax double triple disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
9838,3635,wage country low good job people lost faith leader need smart strong leadership,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0
7975,2964,many great job people country want long gone shipped country part time sad fix,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
9155,3180,middleclass worked hard getting kind job long dreamed effective raise year bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
15153,6737,hillary think unleash husband terrible record woman abuse playing woman card shes wrong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
5748,2229,lobbyist power imposing tax #Amazon today nasty cartoon attacking kid bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
6696,3447,silent majority silent remember importance voting #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7787,3376,hillary clinton staged event yesterday pathetic careful hillary play war woman woman degraded card,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6204,2676,#MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6139,2795,thank america together #MakeAmericaGreatAgain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4890,1850,big news new poll trump lead every major category likeability way cruz carson rubio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4083,1552,thank new hampshire #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6998,2261,getting ready go great state michigan big crowd tonight make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
6847,2643,trump gop debate clinton democrat debate major network v cable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7128,2964,hillary said respect isi finally need want year incompetent leadership maga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9646,4509,demand apology hillary clinton disgusting story made purpose debate never video,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
4820,1739,hillary said debate isi going people showing video order recruit radical jihadistst made storywant apology,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
9440,4909,sad happened last night miss universe pageant sold month ago record price would never happened,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
3160,1163,tell knitwit ppl want choice president thts trump,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12686,5988,hillary clinton weak ineffective strength stamen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1910,657,omg awesome time zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1698,609,yes sir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1925,675,man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1975,683,amazing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2331,738,person politics shouldnt term limit president trump cute,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
7323,2590,jeb bush tough night debate hell probably take special interest money puppet buy ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
2811,835,thank nice word debate interesting fun keep great work,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
3452,1125,interviewed tonight 00 pm talking debate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5779,2030,bill oreilly call trump campaign brilliant first place point,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2326,804,work hard doesnt natural instinct politics others people want follow,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
2970,878,thank nice word morning good night,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
8767,2578,thank many people given credit winning debate last night poll agree fun interesting,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1
2806,913,fix donald best performance jeb scoring higher jeb looked pain joke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
3925,1440,bad math totally unable figure difference cruz new monmouth pollto14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
3257,1214,overrated anchor worked hard explain away new monmouth poll pt lead said,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
4786,1665,isnt anyone using iowa poll big lead want use one negative poll 2nd place dishonest press,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
5201,2014,isnt amazing paid fortune iowa poll show first place cruz doesnt use,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
3861,1535,wow two good iowa poll phenomenal national poll make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
3165,1039,thank support #MakeAmericaGreatAgain #Trump2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
4225,1406,nice guy hopeless know little politics particular winning fixed rating problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
4930,1771,went rail beat hillary easily want run tuning waste time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4652,1817,make statement behind closed door boss bring open fun way,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5981,2230,look like getting ready attack leading much must hope fall like others easy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1
3625,1314,iowa leading big new poll win iowa also beat hillary easily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
5399,1751,great evening last night new hampshire got endorsement new england police union big territory great people thank,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1
4429,2037,politician uk watch katie hopkins daily many people uk agree,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5367,3916,thank respected columnist katie hopkins daily powerful writing u k muslim problem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
9936,6028,united kingdom trying hard disguise massive muslim problem everybody wise happening sad honest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
10946,5741,decided postpone trip israel schedule meeting later date become president u,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8426,3241,visa system broken like much else country better get fixed really fast make america great,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
3172,853,interviewed morning 30 much talk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749,2990,wow poll number announced gone roof,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4519,2389,rupert murdoch defends trump complete refugee pause make sense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8499,5118,told magazine would never pick person year despite big favorite picked person ruining germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2740,944,hear mayor nutter philadelphia comment towards ignorance yes crude dope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5141,2592,wow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2896,1254,people forget policy leader like allowed11 killer immigrate drive pilot plane,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
9326,3849,hillary clinton strength stamen president need strong super smart next leader trouble,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1
6433,2682,last person corrupt hillary clinton want run donald j trump ill end beating every state new fox polltrump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4208,1638,failing mention new poll leading iowa massive point maggie haberman sad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2710,842,signing copy book crippled america order make great holiday gift,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3932,1535,wish wall street journal reported iowa poll correctly lead wide margin 13 point going big,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
5601,2232,iowa poll big trump cruz rubio reported cruz momentum nothing fact easily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,1729,ever pay fair tax stock would crash would crumble like paper bag scam saving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
2596,1566,loses money deduction give owner power screw public low taxation big tax shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2374,1233,loses fortune owned purpose keeping tax profit company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
7618,3306,nyc worst mayor united state hate watching happening dirty street homeless crime disgrace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
3796,1247,spoke candidate jewish group many friend dc said im negotiator like got standing orated best day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3292,1429,virtually incompetent republican strategist failed career cheri jacobus incoherent anger puppet died,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
2625,952,please thank alisyn camerota david chalian john king professional reporting new cnn poll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4966,2270,poll came amazing number want make america great trump point lead overnd place thanks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
